crane_id,equipment_type,date,crane_operation_hours,fuel_consumption_litres,fuel_consumption_kWh,maintenance_status,operator_id,number_of_moves
QC08,Quay Crane,2026-03-26,14.59,0,2654.17,Under Repair,OP_114,379
QC09,Quay Crane,2026-03-26,16.1,0,3204.15,Good,OP_112,466
QC10,Quay Crane,2026-03-26,16.65,0,2733.72,Good,OP_144,499
QC11,Quay Crane,2026-03-26,21.33,0,3962.15,Good,OP_104,533
QC12,Quay Crane,2026-03-26,,0,3444.74,Good,OP_130,519
RTG01,RTG,2026-03-26,20.73,283.19,0,Under Repair,OP_142,373
RTG02,RTG,2026-03-26,18.52,286.31,0,Under Repair,OP_125,296
RTG03,RTG,2026-03-26,17.68,309.73,0,Good,OP_104,335
RTG04,RTG,2026-03-26,14.65,214.47,0,Good,OP_122,278
RTG05,RTG,2026-03-26,15.29,274.3,0,Due,OP_134,259
RTG06,RTG,2026-03-26,16.67,236.65,0,Good,OP_146,316
RTG07,RTG,2026-03-26,21.42,314.52,0,Due,OP_111,406
RTG08,RTG,2026-03-26,21.49,360.92,0,Good,OP_134,408
RTG09,RTG,2026-03-26,16.19,232.36,0,Good,OP_132,307
RTG10,RTG,2026-03-26,17.33,294.67,0,Good,OP_148,329
RTG11,RTG,2026-03-26,21.05,291.92,0,Under Repair,OP_106,399
RTG12,RTG,2026-03-26,12.2,189.3,0,Under Repair,OP_150,183
RTG13,RTG,2026-03-26,17.8,285.36,0,Due,OP_135,267
RTG14,RTG,2026-03-26,13.51,204.16,0,Good,OP_113,256
RTG15,RTG,2026-03-26,21.45,266.68,0,Under Repair,OP_103,364
RTG16,RTG,2026-03-26,12.54,222.75,0,Good,OP_111,188
RTG17,RTG,2026-03-26,14.57,202.31,0,Good,OP_147,262
RTG18,RTG,2026-03-26,17.48,270.57,0,Due,OP_106,297
RTG19,RTG,2026-03-26,17.75,240.55,0,Good,OP_105,355
RTG20,RTG,2026-03-26,16.62,237.01,0,Good,OP_150,315
RTG21,RTG,2026-03-26,21.9,305.31,0,Due,OP_137,328
RTG22,RTG,2026-03-26,18.81,264.03,0,Good,OP_120,357
RTG23,RTG,2026-03-26,19.32,248.73,0,Good,OP_132,386
RTG24,RTG,2026-03-26,17.61,244.73,0,Under Repair,OP_122,352
RTG25,RTG,2026-03-26,12.06,155.18,0,Good,OP_135,229
RTG26,RTG,2026-03-26,17.52,303.34,0,Good,OP_143,315
RTG27,RTG,2026-03-26,19.66,323.31,0,Good,OP_138,353
RTG28,RTG,2026-03-26,19.46,266.96,0,Good,OP_110,291
RTG29,RTG,2026-03-26,13.16,216.75,0,Good,OP_111,197
RTG30,RTG,2026-03-26,19.05,289.25,0,Good,OP_139,304
RTG31,RTG,2026-03-26,19.43,332.72,0,Under Repair,OP_102,291
RTG32,RTG,2026-03-26,12.41,179.37,0,Good,OP_129,235
RTG33,RTG,2026-03-26,21.56,364,0,Due,OP_138,366
RTG34,RTG,2026-03-26,19.38,316.45,0,Good,OP_121,290
RTG35,RTG,2026-03-26,14.09,194.76,0,Due,OP_132,267
RTG36,RTG,2026-03-26,20.63,298.51,0,Good,OP_135,371
QC01,Quay Crane,2026-03-27,14.61,0,2462.11,Good,OP_119,423
QC02,Quay Crane,2026-03-27,21.3,0,4198.57,Good,OP_115,639
QC03,Quay Crane,2026-03-27,14.62,0,2883.33,Good,OP_145,380
QC04,Quay Crane,2026-03-27,20.6,0,3923.48,Good,OP_115,556
QC05,Quay Crane,2026-03-27,20.95,0,3866.19,Good,OP_147,628
QC06,Quay Crane,2026-03-27,17.18,0,2846.43,Good,OP_126,429
QC07,Quay Crane,2026-03-27,21.05,0,4023.74,Under Repair,OP_148,631
QC08,Quay Crane,2026-03-27,13.69,0,2149.04,Due,OP_143,342
QC09,Quay Crane,2026-03-27,15.79,0,2920.24,Due,OP_125,394
QC10,Quay Crane,2026-03-27,17.06,0,2607.61,Good,OP_139,443
QC11,Quay Crane,2026-03-27,12.27,0,2384.12,Good,OP_110,319
QC12,Quay Crane,2026-03-27,17.46,0,3283.97,Due,OP_133,436
RTG01,RTG,2026-03-27,12.97,163.71,0,Good,OP_138,233
RTG02,RTG,2026-03-27,18.68,328.31,0,Under Repair,OP_140,354
RTG03,RTG,2026-03-27,13.88,173.08,0,Good,OP_133,249
RTG04,RTG,2026-03-27,16.4,209.68,0,Good,OP_119,311
RTG05,RTG,2026-03-27,20.38,342.27,0,Good,OP_119,387
RTG06,RTG,2026-03-27,21.55,286.19,0,Good,OP_103,387
RTG07,RTG,2026-03-27,21.57,360.66,0,Good,OP_146,366
RTG08,RTG,2026-03-27,15.01,257.97,0,Good,OP_120,270
RTG09,RTG,2026-03-27,12.29,213.22,0,Due,OP_112,233
RTG10,RTG,2026-03-27,21.38,329.93,0,Under Repair,OP_131,320
RTG11,RTG,2026-03-27,13.41,175.27,0,Good,OP_113,227
RTG12,RTG,2026-03-27,19.51,247.88,0,Due,OP_147,390
RTG13,RTG,2026-03-27,20.95,368.34,0,Good,OP_105,419
RTG14,RTG,2026-03-27,14.44,209.56,0,Good,OP_133,216
RTG15,RTG,2026-03-27,14.01,185.92,0,Due,OP_135,238
RTG16,RTG,2026-03-27,16.64,213.05,0,Good,OP_140,282
RTG17,RTG,2026-03-27,21.62,376.79,0,Due,OP_143,410
RTG18,RTG,2026-03-27,17.75,298.38,0,Good,OP_104,284
RTG19,RTG,2026-03-27,19.48,246.79,0,Under Repair,OP_139,370
RTG20,RTG,2026-03-27,21.21,258.88,0,Good,OP_128,402
RTG21,RTG,2026-03-27,13.97,226.88,0,Good,OP_127,223
RTG22,RTG,2026-03-27,18.31,289.28,0,Good,OP_140,347
RTG23,RTG,2026-03-27,20.84,351.66,0,Good,OP_102,312
RTG24,RTG,2026-03-27,21.35,361.45,0,Good,OP_106,341
RTG25,RTG,2026-03-27,13.55,240.03,0,Good,OP_112,257
RTG26,RTG,2026-03-27,17.81,269.54,0,Under Repair,OP_148,356
RTG27,RTG,2026-03-27,15.01,214.1,0,Good,OP_113,240
RTG28,RTG,2026-03-27,13.7,169.21,0,Good,OP_107,274
RTG29,RTG,2026-03-27,19.27,292,0,Good,OP_106,289
RTG30,RTG,2026-03-27,20.02,358.24,0,Good,OP_113,360
RTG31,RTG,2026-03-27,15.61,200.65,0,Good,OP_114,296
RTG32,RTG,2026-03-27,14.34,183.99,0,Due,OP_127,229
RTG33,RTG,2026-03-27,12.87,211.06,0,Good,OP_103,218
RTG34,RTG,2026-03-27,16.11,256.46,0,Good,OP_133,273
RTG35,RTG,2026-03-27,13.04,172.21,0,Under Repair,OP_150,221
RTG36,RTG,2026-03-27,17.87,227.48,0,Due,OP_146,285
QC01,Quay Crane,2026-03-28,17.07,0,3082.8,Due,OP_125,443
QC02,Quay Crane,2026-03-28,18.79,0,3645.44,Good,OP_120,563
QC03,Quay Crane,2026-03-28,16.94,0,3151.03,Good,OP_135,508
QC04,Quay Crane,2026-03-28,13,0,2327.76,Good,OP_111,390
QC05,Quay Crane,2026-03-28,12.32,0,1921.1,Good,OP_127,320
QC06,Quay Crane,2026-03-28,21.12,0,3186.64,Due,OP_105,633
QC07,Quay Crane,2026-03-28,18.27,0,3140.1,Due,OP_129,475
QC08,Quay Crane,2026-03-28,21.47,0,3611.47,Under Repair,OP_142,622
QC09,Quay Crane,2026-03-28,15.52,0,2634.8,Under Repair,OP_126,450
QC10,Quay Crane,2026-03-28,16.86,0,2916.04,Good,OP_113,455
QC11,Quay Crane,2026-03-28,16.44,0,2855.41,Good,OP_120,411
QC12,Quay Crane,2026-03-28,21.01,0,3784.34,Good,OP_142,609
RTG01,RTG,2026-03-28,18.94,261.04,0,Good,OP_115,340
RTG02,RTG,2026-03-28,,307.7,0,Due,OP_148,353
RTG03,RTG,2026-03-28,16.13,244.98,0,Good,OP_132,274
RTG04,RTG,2026-03-28,18.26,245.39,0,Good,OP_134,328
RTG05,RTG,2026-03-28,18.26,301.85,0,Good,OP_109,292
RTG06,RTG,2026-03-28,12.74,225.63,0,Under Repair,OP_105,229
RTG07,RTG,2026-03-28,14.39,204.1,0,Under Repair,OP_139,230
RTG08,RTG,2026-03-28,13.28,193.08,0,Due,OP_106,199
RTG09,RTG,2026-03-28,18.05,295.21,0,Good,OP_137,288
RTG10,RTG,2026-03-28,17.28,230.83,0,Good,OP_117,328
RTG11,RTG,2026-03-28,15.5,187.3,0,Due,OP_100,263
RTG12,RTG,2026-03-28,,307.47,0,Good,OP_104,379
RTG13,RTG,2026-03-28,15.07,198.06,0,Good,OP_135,241
RTG14,RTG,2026-03-28,12.94,166.02,0,Under Repair,OP_107,245
RTG15,RTG,2026-03-28,17.38,288.64,0,Due,OP_145,278
RTG16,RTG,2026-03-28,19.31,277.91,0,Under Repair,OP_148,328
RTG17,RTG,2026-03-28,20.39,270.88,0,Good,OP_121,305
RTG18,RTG,2026-03-28,12.24,197.51,0,Under Repair,OP_107,208
RTG19,RTG,2026-03-28,14.05,241.13,0,Good,OP_118,281
RTG20,RTG,2026-03-28,18.23,325.46,0,Good,OP_109,328
RTG21,RTG,2026-03-28,16.59,246.82,0,Good,OP_149,315
RTG22,RTG,2026-03-28,19.27,331.52,0,Good,OP_143,366
RTG23,RTG,2026-03-28,13.96,210.17,0,Good,OP_146,279
RTG24,RTG,2026-03-28,19.53,295,0,Good,OP_107,371
RTG25,RTG,2026-03-28,14.12,228.38,0,Good,OP_109,268
RTG26,RTG,2026-03-28,12.75,153.51,0,Due,OP_116,191
RTG27,RTG,2026-03-28,12.95,221.19,0,Good,OP_107,259
RTG28,RTG,2026-03-28,17.99,301.36,0,Due,OP_114,269
RTG29,RTG,2026-03-28,15.02,237.96,0,Good,OP_147,225
RTG30,RTG,2026-03-28,15.05,257.87,0,Good,OP_108,255
RTG31,RTG,2026-03-28,13.54,183.04,0,Good,OP_138,216
RTG32,RTG,2026-03-28,13.01,202.39,0,Good,OP_104,260
RTG33,RTG,2026-03-28,13.22,197.29,0,Good,OP_120,224
RTG34,RTG,2026-03-28,16.09,246.84,0,Good,OP_141,305
RTG35,RTG,2026-03-28,21.22,292.66,0,Good,OP_122,318
RTG36,RTG,2026-03-28,15.38,214.41,0,Under Repair,OP_147,292
QC01,Quay Crane,2026-03-29,14.46,0,2632.28,Good,OP_109,433
QC02,Quay Crane,2026-03-29,21.65,0,3334.49,Good,OP_118,541
QC03,Quay Crane,2026-03-29,14.81,0,2445.94,Good,OP_101,429
QC04,Quay Crane,2026-03-29,14.85,0,2853.2,Good,OP_103,371
QC05,Quay Crane,2026-03-29,17.57,0,2788.09,Good,OP_143,527
QC06,Quay Crane,2026-03-29,16.34,0,3259.33,Good,OP_112,408
QC07,Quay Crane,2026-03-29,21.64,0,3906.72,Good,OP_104,584
QC08,Quay Crane,2026-03-29,18.82,0,3162.25,Good,OP_144,470
QC09,Quay Crane,2026-03-29,16.78,0,2526.05,Good,OP_125,436
QC10,Quay Crane,2026-03-29,13.8,0,2490.33,Good,OP_126,414
QC11,Quay Crane,2026-03-29,15.63,0,2382.28,Under Repair,OP_120,422
QC12,Quay Crane,2026-03-29,14.94,0,2384.77,Due,OP_122,433
RTG01,RTG,2026-03-29,19.67,285.57,0,Good,OP_116,334
RTG02,RTG,2026-03-29,17.39,254.08,0,Good,OP_107,260
RTG03,RTG,2026-03-29,12.3,179.28,0,Good,OP_121,209
RTG04,RTG,2026-03-29,16.22,212.6,0,Good,OP_130,259
RTG05,RTG,2026-03-29,14.48,194.8,0,Good,OP_114,275
RTG06,RTG,2026-03-29,19.81,267.43,0,Good,OP_113,396
RTG07,RTG,2026-03-29,12.3,187.77,0,Good,OP_133,209
RTG08,RTG,2026-03-29,17.57,292.51,0,Good,OP_134,281
RTG09,RTG,2026-03-29,17.29,243.93,0,Under Repair,OP_113,293
RTG10,RTG,2026-03-29,13.87,176.59,0,Good,OP_107,277
RTG11,RTG,2026-03-29,20.51,261.1,0,Due,OP_115,389
RTG12,RTG,2026-03-29,20.25,287.75,0,Due,OP_128,303
RTG13,RTG,2026-03-29,20.46,336.41,0,Good,OP_138,409
RTG14,RTG,2026-03-29,16.75,250.16,0,Good,OP_128,301
RTG15,RTG,2026-03-29,18.42,325.16,0,Good,OP_146,368
RTG16,RTG,2026-03-29,21.84,364.16,0,Due,OP_132,393
RTG17,RTG,2026-03-29,12.94,225.5,0,Due,OP_123,232
RTG18,RTG,2026-03-29,13.42,234.01,0,Good,OP_134,214
RTG19,RTG,2026-03-29,14.96,183.61,0,Under Repair,OP_123,239
RTG20,RTG,2026-03-29,16.32,276.08,0,Due,OP_143,293
RTG21,RTG,2026-03-29,16.06,219.17,0,Good,OP_101,273
RTG22,RTG,2026-03-29,12.98,227.97,0,Due,OP_116,207
RTG23,RTG,2026-03-29,17.17,280.41,0,Good,OP_113,274
RTG24,RTG,2026-03-29,12.15,213.73,0,Under Repair,OP_132,194
RTG25,RTG,2026-03-29,20.22,341.05,0,Good,OP_133,343
RTG26,RTG,2026-03-29,14.35,183.53,0,Under Repair,OP_105,258
RTG27,RTG,2026-03-29,21.05,328.14,0,Good,OP_101,336
RTG28,RTG,2026-03-29,13.08,188.82,0,Due,OP_146,196
RTG29,RTG,2026-03-29,16.33,246.14,0,Good,OP_111,277
RTG30,RTG,2026-03-29,12.08,203.02,0,Good,OP_139,241
RTG31,RTG,2026-03-29,12.55,167.43,0,Due,OP_140,225
RTG32,RTG,2026-03-29,16.9,247.99,0,Good,OP_135,304
RTG33,RTG,2026-03-29,18.95,285.55,0,Good,OP_127,360
RTG34,RTG,2026-03-29,16.95,241.94,0,Good,OP_136,254
RTG35,RTG,2026-03-29,17.12,304.8,0,Good,OP_149,308
RTG36,RTG,2026-03-29,16.88,236.51,0,Good,OP_142,253
QC01,Quay Crane,2026-03-30,20.17,0,3735.34,Due,OP_139,504
QC02,Quay Crane,2026-03-30,17.65,0,2842.39,Good,OP_107,476
QC03,Quay Crane,2026-03-30,17.9,0,3363.93,Due,OP_126,501
QC04,Quay Crane,2026-03-30,13.65,0,2646.19,Under Repair,OP_114,368
QC05,Quay Crane,2026-03-30,21.29,0,4111.67,Due,OP_121,596
QC06,Quay Crane,2026-03-30,20.93,0,3603.92,Due,OP_144,627
QC07,Quay Crane,2026-03-30,13.91,0,2466.46,Good,OP_144,403
QC08,Quay Crane,2026-03-30,20.83,0,3967.36,Due,OP_101,583
QC09,Quay Crane,2026-03-30,19.17,0,3307.93,Under Repair,OP_102,479
QC10,Quay Crane,2026-03-30,20,0,3214.21,Due,OP_120,600
QC11,Quay Crane,2026-03-30,15.71,0,2632.82,Good,OP_138,471
QC12,Quay Crane,2026-03-30,14.54,0,2215.47,Under Repair,OP_133,407
RTG01,RTG,2026-03-30,19.04,295.15,0,Good,OP_109,361
RTG02,RTG,2026-03-30,14.2,243.47,0,Due,OP_138,255
RTG03,RTG,2026-03-30,12.67,174.17,0,Good,OP_129,202
RTG04,RTG,2026-03-30,12.08,217.35,0,Good,OP_133,193
RTG05,RTG,2026-03-30,15.3,247.17,0,Under Repair,OP_106,260
RTG06,RTG,2026-03-30,16.8,227.08,0,Good,OP_150,336
RTG07,RTG,2026-03-30,18.53,226.15,0,Good,OP_145,352
RTG08,RTG,2026-03-30,20.29,333.91,0,Good,OP_133,365
RTG09,RTG,2026-03-30,16.51,276.76,0,Under Repair,OP_149,330
RTG10,RTG,2026-03-30,19.54,286.16,0,Due,OP_111,351
RTG11,RTG,2026-03-30,15.52,191.44,0,Good,OP_146,232
RTG12,RTG,2026-03-30,15.03,241.14,0,Good,OP_143,255
RTG13,RTG,2026-03-30,18.44,310.12,0,Good,OP_141,276
RTG14,RTG,2026-03-30,14.44,184.65,0,Good,OP_139,216
RTG15,RTG,2026-03-30,13.65,178,0,Good,OP_119,259
RTG16,RTG,2026-03-30,15.04,270.08,0,Under Repair,OP_117,255
RTG17,RTG,2026-03-30,12.62,216.24,0,Good,OP_132,239
RTG18,RTG,2026-03-30,13.41,167.17,0,Under Repair,OP_118,241
RTG19,RTG,2026-03-30,15.44,263.08,0,Good,OP_141,308
RTG20,RTG,2026-03-30,19.42,289.06,0,Good,OP_136,368
RTG21,RTG,2026-03-30,16.96,222.04,0,Under Repair,OP_100,271
RTG22,RTG,2026-03-30,21.07,301.03,0,Due,OP_140,421
RTG23,RTG,2026-03-30,19.49,240.94,0,Under Repair,OP_130,292
RTG24,RTG,2026-03-30,,207.13,0,Good,OP_115,187
RTG25,RTG,2026-03-30,18.39,248.92,0,Due,OP_106,367
RTG26,RTG,2026-03-30,20.04,307.55,0,Good,OP_137,320
RTG27,RTG,2026-03-30,17.24,274.85,0,Good,OP_132,258
RTG28,RTG,2026-03-30,13.53,190.76,0,Good,OP_144,230
RTG29,RTG,2026-03-30,13.95,179.89,0,Under Repair,OP_143,209
RTG30,RTG,2026-03-30,19.7,316.17,0,Under Repair,OP_103,394
RTG31,RTG,2026-03-30,14.34,218.13,0,Due,OP_119,272
RTG32,RTG,2026-03-30,14.6,186.18,0,Good,OP_149,233
RTG33,RTG,2026-03-30,19.37,246.32,0,Good,OP_103,329
RTG34,RTG,2026-03-30,13.59,181.31,0,Good,OP_139,217
RTG35,RTG,2026-03-30,19.76,240.56,0,Good,OP_145,316
RTG36,RTG,2026-03-30,12.06,203.35,0,Due,OP_131,192
QC01,Quay Crane,2026-03-31,20.15,0,3976.47,Due,OP_104,584
QC02,Quay Crane,2026-03-31,15.93,0,2699.17,Due,OP_135,430
QC03,Quay Crane,2026-03-31,14.56,0,2846.75,Good,OP_144,436
QC04,Quay Crane,2026-03-31,14.44,0,2692.02,Good,OP_125,404
QC05,Quay Crane,2026-03-31,15.17,0,2896.97,Under Repair,OP_114,379
QC06,Quay Crane,2026-03-31,15.47,0,2449.64,Good,OP_104,433
QC07,Quay Crane,2026-03-31,19.76,0,3853.6,Good,OP_103,573
QC08,Quay Crane,2026-03-31,12.36,0,2201.05,Good,OP_138,358
QC09,Quay Crane,2026-03-31,17.65,0,2784.63,Due,OP_126,441
QC10,Quay Crane,2026-03-31,14.59,0,2685.97,Good,OP_101,437
QC11,Quay Crane,2026-03-31,20.02,0,3236.95,Due,OP_107,560
QC12,Quay Crane,2026-03-31,14.49,0,2618.11,Good,OP_127,434
RTG01,RTG,2026-03-31,19.98,244.61,0,Good,OP_128,359
RTG02,RTG,2026-03-31,14.94,261.96,0,Good,OP_144,224
RTG03,RTG,2026-03-31,15.68,242.25,0,Good,OP_117,266
RTG04,RTG,2026-03-31,13.31,224.69,0,Under Repair,OP_117,239
RTG05,RTG,2026-03-31,19.29,251.65,0,Good,OP_106,366
RTG06,RTG,2026-03-31,21.66,296.15,0,Due,OP_148,324
RTG07,RTG,2026-03-31,19.99,249.74,0,Good,OP_125,359
RTG08,RTG,2026-03-31,17.36,224.12,0,Good,OP_145,260
RTG09,RTG,2026-03-31,12.29,189.22,0,Due,OP_118,245
RTG10,RTG,2026-03-31,18.8,275.47,0,Good,OP_116,376
RTG11,RTG,2026-03-31,20.39,294.31,0,Under Repair,OP_135,407
RTG12,RTG,2026-03-31,18.05,216.65,0,Good,OP_126,361
RTG13,RTG,2026-03-31,15.04,220.06,0,Due,OP_105,255
RTG14,RTG,2026-03-31,13.05,226.39,0,Under Repair,OP_105,221
RTG15,RTG,2026-03-31,20.23,291.72,0,Due,OP_112,384
RTG16,RTG,2026-03-31,16.73,279.34,0,Good,OP_148,284
RTG17,RTG,2026-03-31,18.03,305.51,0,Under Repair,OP_148,342
RTG18,RTG,2026-03-31,17.81,262.19,0,Good,OP_139,284
RTG19,RTG,2026-03-31,21.58,342.94,0,Due,OP_119,345
RTG20,RTG,2026-03-31,17.9,259.59,0,Due,OP_100,322
RTG21,RTG,2026-03-31,15.55,256.91,0,Good,OP_149,264
RTG22,RTG,2026-03-31,21.31,300.52,0,Good,OP_147,383
RTG23,RTG,2026-03-31,20.58,328.48,0,Good,OP_106,411
RTG24,RTG,2026-03-31,17.65,280.31,0,Under Repair,OP_116,300
RTG25,RTG,2026-03-31,21.58,317.28,0,Good,OP_130,345
RTG26,RTG,2026-03-31,12.05,214.27,0,Under Repair,OP_113,192
RTG27,RTG,2026-03-31,16.27,292.25,0,Good,OP_146,309
RTG28,RTG,2026-03-31,15.83,273.37,0,Under Repair,OP_102,300
RTG29,RTG,2026-03-31,16.96,285.27,0,Good,OP_101,254
RTG30,RTG,2026-03-31,19.04,308.66,0,Good,OP_137,285
RTG31,RTG,2026-03-31,12.35,170.19,0,Due,OP_102,222
RTG32,RTG,2026-03-31,17.13,222.54,0,Good,OP_119,325
RTG33,RTG,2026-03-31,18.76,237.3,0,Under Repair,OP_121,318
RTG34,RTG,2026-03-31,15.03,243.01,0,Good,OP_147,240
RTG35,RTG,2026-03-31,21.35,260.03,0,Under Repair,OP_137,427
RTG36,RTG,2026-03-31,18.79,233.77,0,Good,OP_137,319
QC01,Quay Crane,2026-04-01,12.06,0,2194.18,Good,OP_148,325
QC02,Quay Crane,2026-04-01,17.82,0,3407.06,Good,OP_146,534
QC03,Quay Crane,2026-04-01,16.06,0,2988.44,Under Repair,OP_120,449
QC04,Quay Crane,2026-04-01,21.89,0,3803.9,Good,OP_117,612
QC05,Quay Crane,2026-04-01,18.74,0,2909.71,Due,OP_150,487
QC06,Quay Crane,2026-04-01,12.08,0,2347.79,Good,OP_134,350
QC07,Quay Crane,2026-04-01,18.76,0,3328.23,Good,OP_118,525
QC08,Quay Crane,2026-04-01,15.68,0,2360.27,Good,OP_137,454
QC09,Quay Crane,2026-04-01,18.41,0,3456.97,Good,OP_121,515
QC10,Quay Crane,2026-04-01,20.76,0,4134.92,Good,OP_131,622
QC11,Quay Crane,2026-04-01,12.93,0,2478.54,Good,OP_141,323
QC12,Quay Crane,2026-04-01,19.76,0,3872.15,Good,OP_123,494
RTG01,RTG,2026-04-01,15.24,252.27,0,Good,OP_148,228
RTG02,RTG,2026-04-01,16.29,249.65,0,Good,OP_105,293
RTG03,RTG,2026-04-01,20.5,312.73,0,Under Repair,OP_145,328
RTG04,RTG,2026-04-01,16.87,284.55,0,Good,OP_128,303
RTG05,RTG,2026-04-01,13.61,234.28,0,Under Repair,OP_108,204
RTG06,RTG,2026-04-01,12.57,191.7,0,Good,OP_123,238
RTG07,RTG,2026-04-01,18.62,287.29,0,Good,OP_123,279
RTG08,RTG,2026-04-01,19.26,291.94,0,Good,OP_125,288
RTG09,RTG,2026-04-01,12.01,193.62,0,Good,OP_147,192
RTG10,RTG,2026-04-01,17.15,228.41,0,Good,OP_131,291
RTG11,RTG,2026-04-01,14.46,241.57,0,Due,OP_100,231
RTG12,RTG,2026-04-01,15.9,230.23,0,Good,OP_117,254
RTG13,RTG,2026-04-01,14.8,196.96,0,Good,OP_118,222
RTG14,RTG,2026-04-01,12.13,214.28,0,Under Repair,OP_137,242
RTG15,RTG,2026-04-01,21.07,347.77,0,Good,OP_149,337
RTG16,RTG,2026-04-01,20.37,279.57,0,Good,OP_132,407
RTG17,RTG,2026-04-01,21.95,380.51,0,Good,OP_117,417
RTG18,RTG,2026-04-01,15.24,204.24,0,Good,OP_137,289
RTG19,RTG,2026-04-01,20.63,302.61,0,Good,OP_117,412
RTG20,RTG,2026-04-01,16.25,226.22,0,Under Repair,OP_108,325
RTG21,RTG,2026-04-01,19.7,294.42,0,Good,OP_133,295
RTG22,RTG,2026-04-01,12.63,217.84,0,Due,OP_119,227
RTG23,RTG,2026-04-01,18.16,244.32,0,Under Repair,OP_105,272
RTG24,RTG,2026-04-01,13.94,172.55,0,Under Repair,OP_112,250
RTG25,RTG,2026-04-01,12.82,228.2,0,Under Repair,OP_137,256
RTG26,RTG,2026-04-01,14.07,178.68,0,Under Repair,OP_106,253
RTG27,RTG,2026-04-01,16.53,233.2,0,Under Repair,OP_128,247
RTG28,RTG,2026-04-01,21.33,372.14,0,Due,OP_150,426
RTG29,RTG,2026-04-01,21.31,319.94,0,Good,OP_102,362
RTG30,RTG,2026-04-01,20.7,267.68,0,Good,OP_140,393
RTG31,RTG,2026-04-01,20.36,282.23,0,Due,OP_115,305
RTG32,RTG,2026-04-01,15.78,275.84,0,Under Repair,OP_140,299
RTG33,RTG,2026-04-01,17.17,241.9,0,Due,OP_144,257
RTG34,RTG,2026-04-01,18.99,339.23,0,Good,OP_102,284
RTG35,RTG,2026-04-01,17.49,292.03,0,Due,OP_111,349
RTG36,RTG,2026-04-01,14.87,188.63,0,Good,OP_100,223
QC01,Quay Crane,2026-04-02,14.76,0,2301.89,Good,OP_131,398
QC02,Quay Crane,2026-04-02,13.89,0,2520.23,Under Repair,OP_120,388
QC03,Quay Crane,2026-04-02,17.35,0,2905.61,Good,OP_120,451
QC04,Quay Crane,2026-04-02,12.12,0,1842.91,Good,OP_139,327
QC05,Quay Crane,2026-04-02,13.25,0,2521.83,Good,OP_130,344
QC06,Quay Crane,2026-04-02,17.42,0,3391.81,Good,OP_114,522
QC07,Quay Crane,2026-04-02,15.75,0,3049.11,Due,OP_112,425
QC08,Quay Crane,2026-04-02,14.47,0,2871.55,Good,OP_135,376
QC09,Quay Crane,2026-04-02,21.57,0,3546.26,Under Repair,OP_115,603
QC10,Quay Crane,2026-04-02,12.23,0,2081.74,Due,OP_140,354
QC11,Quay Crane,2026-04-02,13.85,0,2186.22,Under Repair,OP_150,346
QC12,Quay Crane,2026-04-02,21.69,0,4153.33,Good,OP_115,650
RTG01,RTG,2026-04-02,14.02,180.44,0,Good,OP_143,224
RTG02,RTG,2026-04-02,16.13,221.22,0,Good,OP_124,306
RTG03,RTG,2026-04-02,16.97,249.33,0,Good,OP_141,339
RTG04,RTG,2026-04-02,16.15,255.46,0,Due,OP_136,306
RTG05,RTG,2026-04-02,13.94,182.88,0,Under Repair,OP_125,236
RTG06,RTG,2026-04-02,20.1,285.66,0,Good,OP_118,301
RTG07,RTG,2026-04-02,12.6,162.09,0,Good,OP_118,226
RTG08,RTG,2026-04-02,15.19,196.51,0,Good,OP_107,303
RTG09,RTG,2026-04-02,19.61,315.35,0,Good,OP_141,333
RTG10,RTG,2026-04-02,13.88,236.42,0,Good,OP_125,208
RTG11,RTG,2026-04-02,21.73,351.97,0,Under Repair,OP_113,325
RTG12,RTG,2026-04-02,17.48,264.51,0,Good,OP_147,332
RTG13,RTG,2026-04-02,12.16,157.32,0,Under Repair,OP_108,218
RTG14,RTG,2026-04-02,16.65,211.82,0,Good,OP_131,299
RTG15,RTG,2026-04-02,21.99,354.63,0,Good,OP_102,395
RTG16,RTG,2026-04-02,13.95,181.65,0,Good,OP_122,223
RTG17,RTG,2026-04-02,21.02,281.74,0,Good,OP_134,420
RTG18,RTG,2026-04-02,17.74,264.26,0,Good,OP_134,283
RTG19,RTG,2026-04-02,18.02,216.73,0,Due,OP_149,360
RTG20,RTG,2026-04-02,16.53,238.34,0,Good,OP_131,314
RTG21,RTG,2026-04-02,12.53,218.23,0,Due,OP_108,187
RTG22,RTG,2026-04-02,20.37,302.52,0,Good,OP_127,325
RTG23,RTG,2026-04-02,14.3,212.72,0,Good,OP_140,228
RTG24,RTG,2026-04-02,19.48,307.08,0,Good,OP_110,331
RTG25,RTG,2026-04-02,14.42,245.68,0,Good,OP_106,259
RTG26,RTG,2026-04-02,18.74,301.6,0,Good,OP_141,356
RTG27,RTG,2026-04-02,15.99,247.88,0,Good,OP_136,287
RTG28,RTG,2026-04-02,13,214.63,0,Under Repair,OP_130,221
RTG29,RTG,2026-04-02,21.64,389.34,0,Good,OP_107,367
RTG30,RTG,2026-04-02,12.96,184.7,0,Good,OP_115,246
RTG31,RTG,2026-04-02,16.85,259.69,0,Under Repair,OP_102,303
RTG32,RTG,2026-04-02,18.84,260.8,0,Under Repair,OP_149,320
RTG33,RTG,2026-04-02,21.7,273.3,0,Good,OP_120,434
